index,role_noun,role_noun_gender,role_noun_original_gender,role_noun_is_substituted,role_noun_set,sentence,sentence_format,task_wording,prompt_text
178,fireman,masculine,neutral,True,"['firefighter', 'fireman', 'firewoman']",I’ve been in the fire service and have served as a fireman for fifteen years.,I’ve been in the fire service and have served as a [ROLE NOUN] for fifteen years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve been in the fire service and have served as a fireman for fifteen years.
179,firewoman,feminine,neutral,True,"['firefighter', 'fireman', 'firewoman']",I’ve been in the fire service and have served as a firewoman for fifteen years.,I’ve been in the fire service and have served as a [ROLE NOUN] for fifteen years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve been in the fire service and have served as a firewoman for fifteen years.
180,firefighter,neutral,neutral,False,"['firefighter', 'fireman', 'firewoman']","My focus was fire ecology and I was ""red carded"" aka qualified as a wildland firefighter.","My focus was fire ecology and I was ""red carded"" aka qualified as a wildland [ROLE NOUN].",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My focus was fire ecology and I was ""red carded"" aka qualified as a wildland firefighter."
181,fireman,masculine,neutral,True,"['firefighter', 'fireman', 'firewoman']","My focus was fire ecology and I was ""red carded"" aka qualified as a wildland fireman.","My focus was fire ecology and I was ""red carded"" aka qualified as a wildland [ROLE NOUN].",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My focus was fire ecology and I was ""red carded"" aka qualified as a wildland fireman."
182,firewoman,feminine,neutral,True,"['firefighter', 'fireman', 'firewoman']","My focus was fire ecology and I was ""red carded"" aka qualified as a wildland firewoman.","My focus was fire ecology and I was ""red carded"" aka qualified as a wildland [ROLE NOUN].",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My focus was fire ecology and I was ""red carded"" aka qualified as a wildland firewoman."
183,firefighter,neutral,neutral,False,"['firefighter', 'fireman', 'firewoman']",I have not had a problem acquiring employment and work full-time in public safety as a firefighter/medic and part-time professor at a community college teaching public safety.,I have not had a problem acquiring employment and work full-time in public safety as a [ROLE NOUN]/medic and part-time professor at a community college teaching public safety.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I have not had a problem acquiring employment and work full-time in public safety as a firefighter/medic and part-time professor at a community college teaching public safety.
184,fireman,masculine,neutral,True,"['firefighter', 'fireman', 'firewoman']",I have not had a problem acquiring employment and work full-time in public safety as a fireman/medic and part-time professor at a community college teaching public safety.,I have not had a problem acquiring employment and work full-time in public safety as a [ROLE NOUN]/medic and part-time professor at a community college teaching public safety.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I have not had a problem acquiring employment and work full-time in public safety as a fireman/medic and part-time professor at a community college teaching public safety.
185,firewoman,feminine,neutral,True,"['firefighter', 'fireman', 'firewoman']",I have not had a problem acquiring employment and work full-time in public safety as a firewoman/medic and part-time professor at a community college teaching public safety.,I have not had a problem acquiring employment and work full-time in public safety as a [ROLE NOUN]/medic and part-time professor at a community college teaching public safety.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I have not had a problem acquiring employment and work full-time in public safety as a firewoman/medic and part-time professor at a community college teaching public safety.
186,firefighter,neutral,neutral,False,"['firefighter', 'fireman', 'firewoman']",I am not the only member of my family to serve as a volunteer firefighter.,I am not the only member of my family to serve as a volunteer [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am not the only member of my family to serve as a volunteer firefighter.
187,fireman,masculine,neutral,True,"['firefighter', 'fireman', 'firewoman']",I am not the only member of my family to serve as a volunteer fireman.,I am not the only member of my family to serve as a volunteer [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am not the only member of my family to serve as a volunteer fireman.
188,firewoman,feminine,neutral,True,"['firefighter', 'fireman', 'firewoman']",I am not the only member of my family to serve as a volunteer firewoman.,I am not the only member of my family to serve as a volunteer [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am not the only member of my family to serve as a volunteer firewoman.
189,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","As it turned out I didn’t become a firefighter, I’m okay looking and being charming depends who you ask.","As it turned out I didn’t become a [ROLE NOUN], I’m okay looking and being charming depends who you ask.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: As it turned out I didn’t become a firefighter, I’m okay looking and being charming depends who you ask."
190,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","As it turned out I didn’t become a fireman, I’m okay looking and being charming depends who you ask.","As it turned out I didn’t become a [ROLE NOUN], I’m okay looking and being charming depends who you ask.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: As it turned out I didn’t become a fireman, I’m okay looking and being charming depends who you ask."
191,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","As it turned out I didn’t become a firewoman, I’m okay looking and being charming depends who you ask.","As it turned out I didn’t become a [ROLE NOUN], I’m okay looking and being charming depends who you ask.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: As it turned out I didn’t become a firewoman, I’m okay looking and being charming depends who you ask."
192,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","I’ve volunteered as a firefighter and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well.","I’ve volunteered as a [ROLE NOUN] and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve volunteered as a firefighter and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well."
193,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","I’ve volunteered as a fireman and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well.","I’ve volunteered as a [ROLE NOUN] and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve volunteered as a fireman and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well."
194,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","I’ve volunteered as a firewoman and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well.","I’ve volunteered as a [ROLE NOUN] and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve volunteered as a firewoman and emergency medical technician for a local ambulance squad, so I guess you could say I’ve had experiences in emergency services as well."
195,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']",My experience as a firefighter taught me things about conservation that I would have never learned in an academic setting.,My experience as a [ROLE NOUN] taught me things about conservation that I would have never learned in an academic setting.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My experience as a firefighter taught me things about conservation that I would have never learned in an academic setting.
196,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']",My experience as a fireman taught me things about conservation that I would have never learned in an academic setting.,My experience as a [ROLE NOUN] taught me things about conservation that I would have never learned in an academic setting.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My experience as a fireman taught me things about conservation that I would have never learned in an academic setting.
197,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']",My experience as a firewoman taught me things about conservation that I would have never learned in an academic setting.,My experience as a [ROLE NOUN] taught me things about conservation that I would have never learned in an academic setting.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My experience as a firewoman taught me things about conservation that I would have never learned in an academic setting.
198,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","I'm just an old retired firefighter who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.","I'm just an old retired [ROLE NOUN] who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I'm just an old retired firefighter who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights."
199,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","I'm just an old retired fireman who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.","I'm just an old retired [ROLE NOUN] who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I'm just an old retired fireman who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights."
200,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","I'm just an old retired firewoman who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.","I'm just an old retired [ROLE NOUN] who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I'm just an old retired firewoman who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights."
201,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","In the mid 2000s I became a firefighter, and thereafter a paramedic.","In the mid 2000s I became a [ROLE NOUN], and thereafter a paramedic.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: In the mid 2000s I became a firefighter, and thereafter a paramedic."
202,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","In the mid 2000s I became a fireman, and thereafter a paramedic.","In the mid 2000s I became a [ROLE NOUN], and thereafter a paramedic.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: In the mid 2000s I became a fireman, and thereafter a paramedic."
203,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","In the mid 2000s I became a firewoman, and thereafter a paramedic.","In the mid 2000s I became a [ROLE NOUN], and thereafter a paramedic.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: In the mid 2000s I became a firewoman, and thereafter a paramedic."
204,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']",My previous career as a full time firefighter and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.,My previous career as a full time [ROLE NOUN] and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My previous career as a full time firefighter and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.
205,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']",My previous career as a full time fireman and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.,My previous career as a full time [ROLE NOUN] and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My previous career as a full time fireman and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.
206,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']",My previous career as a full time firewoman and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.,My previous career as a full time [ROLE NOUN] and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My previous career as a full time firewoman and in home repairs has given me an interesting view and knowledge of homes and how the systems of a home are put together.
207,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","When I was a kid, I wanted to be a firefighter!","When I was a kid, I wanted to be a [ROLE NOUN]!",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: When I was a kid, I wanted to be a firefighter!"
208,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","When I was a kid, I wanted to be a fireman!","When I was a kid, I wanted to be a [ROLE NOUN]!",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: When I was a kid, I wanted to be a fireman!"
209,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","When I was a kid, I wanted to be a firewoman!","When I was a kid, I wanted to be a [ROLE NOUN]!",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: When I was a kid, I wanted to be a firewoman!"
210,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a firefighter, and saved lives on an ambulance.","I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a [ROLE NOUN], and saved lives on an ambulance.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a firefighter, and saved lives on an ambulance."
211,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a fireman, and saved lives on an ambulance.","I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a [ROLE NOUN], and saved lives on an ambulance.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a fireman, and saved lives on an ambulance."
212,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a firewoman, and saved lives on an ambulance.","I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a [ROLE NOUN], and saved lives on an ambulance.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve lived, loved, lost, married, had children, been widowed, been to war, run into burning buildings as a firewoman, and saved lives on an ambulance."
213,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']","I’ve done a few things in my career: scientist and firefighter, but I really love the challenge of building something with software.","I’ve done a few things in my career: scientist and [ROLE NOUN], but I really love the challenge of building something with software.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve done a few things in my career: scientist and firefighter, but I really love the challenge of building something with software."
214,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']","I’ve done a few things in my career: scientist and fireman, but I really love the challenge of building something with software.","I’ve done a few things in my career: scientist and [ROLE NOUN], but I really love the challenge of building something with software.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve done a few things in my career: scientist and fireman, but I really love the challenge of building something with software."
215,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']","I’ve done a few things in my career: scientist and firewoman, but I really love the challenge of building something with software.","I’ve done a few things in my career: scientist and [ROLE NOUN], but I really love the challenge of building something with software.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I’ve done a few things in my career: scientist and firewoman, but I really love the challenge of building something with software."
216,firefighter,neutral,masculine,True,"['firefighter', 'fireman', 'firewoman']",It didn’t take me long to realize how hard it was to earn a living as a firefighter/paramedic.,It didn’t take me long to realize how hard it was to earn a living as a [ROLE NOUN]/paramedic.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: It didn’t take me long to realize how hard it was to earn a living as a firefighter/paramedic.
217,fireman,masculine,masculine,False,"['firefighter', 'fireman', 'firewoman']",It didn’t take me long to realize how hard it was to earn a living as a fireman/paramedic.,It didn’t take me long to realize how hard it was to earn a living as a [ROLE NOUN]/paramedic.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: It didn’t take me long to realize how hard it was to earn a living as a fireman/paramedic.
218,firewoman,feminine,masculine,True,"['firefighter', 'fireman', 'firewoman']",It didn’t take me long to realize how hard it was to earn a living as a firewoman/paramedic.,It didn’t take me long to realize how hard it was to earn a living as a [ROLE NOUN]/paramedic.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: It didn’t take me long to realize how hard it was to earn a living as a firewoman/paramedic.
219,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",I wanted to be a police officer when I was growing up.,I wanted to be a [ROLE NOUN] when I was growing up.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I wanted to be a police officer when I was growing up.
220,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",I wanted to be a policeman when I was growing up.,I wanted to be a [ROLE NOUN] when I was growing up.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I wanted to be a policeman when I was growing up.
221,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",I wanted to be a policewoman when I was growing up.,I wanted to be a [ROLE NOUN] when I was growing up.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I wanted to be a policewoman when I was growing up.
222,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",I came into the media spotlight as a police officer who has proven to have the interests of the community at heart for almost 30 years.,I came into the media spotlight as a [ROLE NOUN] who has proven to have the interests of the community at heart for almost 30 years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I came into the media spotlight as a police officer who has proven to have the interests of the community at heart for almost 30 years.
223,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",I came into the media spotlight as a policeman who has proven to have the interests of the community at heart for almost 30 years.,I came into the media spotlight as a [ROLE NOUN] who has proven to have the interests of the community at heart for almost 30 years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I came into the media spotlight as a policeman who has proven to have the interests of the community at heart for almost 30 years.
224,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",I came into the media spotlight as a policewoman who has proven to have the interests of the community at heart for almost 30 years.,I came into the media spotlight as a [ROLE NOUN] who has proven to have the interests of the community at heart for almost 30 years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I came into the media spotlight as a policewoman who has proven to have the interests of the community at heart for almost 30 years.
225,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",I am a retired police officer and veteran (achievements I am incredibly proud of).,I am a retired [ROLE NOUN] and veteran (achievements I am incredibly proud of).,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am a retired police officer and veteran (achievements I am incredibly proud of).
226,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",I am a retired policeman and veteran (achievements I am incredibly proud of).,I am a retired [ROLE NOUN] and veteran (achievements I am incredibly proud of).,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am a retired policeman and veteran (achievements I am incredibly proud of).
227,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",I am a retired policewoman and veteran (achievements I am incredibly proud of).,I am a retired [ROLE NOUN] and veteran (achievements I am incredibly proud of).,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am a retired policewoman and veteran (achievements I am incredibly proud of).
228,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",For 30 years I was a police officer.,For 30 years I was a [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: For 30 years I was a police officer.
229,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",For 30 years I was a policeman.,For 30 years I was a [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: For 30 years I was a policeman.
230,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",For 30 years I was a policewoman.,For 30 years I was a [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: For 30 years I was a policewoman.
231,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']","I am a frontline police officer with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity.","I am a frontline [ROLE NOUN] with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am a frontline police officer with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity."
232,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']","I am a frontline policeman with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity.","I am a frontline [ROLE NOUN] with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am a frontline policeman with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity."
233,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']","I am a frontline policewoman with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity.","I am a frontline [ROLE NOUN] with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I am a frontline policewoman with a severe and enduring interest in the interface of policing, mental health and criminal justice, blogging in a personal capacity."
234,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",This would lead me to a wonderful career as a fully sworn police officer for many years.,This would lead me to a wonderful career as a fully sworn [ROLE NOUN] for many years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: This would lead me to a wonderful career as a fully sworn police officer for many years.
235,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",This would lead me to a wonderful career as a fully sworn policeman for many years.,This would lead me to a wonderful career as a fully sworn [ROLE NOUN] for many years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: This would lead me to a wonderful career as a fully sworn policeman for many years.
236,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",This would lead me to a wonderful career as a fully sworn policewoman for many years.,This would lead me to a wonderful career as a fully sworn [ROLE NOUN] for many years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: This would lead me to a wonderful career as a fully sworn policewoman for many years.
237,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']","Having been a police officer for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today.","Having been a [ROLE NOUN] for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: Having been a police officer for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today."
238,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']","Having been a policeman for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today.","Having been a [ROLE NOUN] for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: Having been a policeman for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today."
239,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']","Having been a policewoman for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today.","Having been a [ROLE NOUN] for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: Having been a policewoman for 14 years I felt that the time was right to dedicate myself to my family and the opportunity to work from home, submersing myself in all that made me happy and proud to be who I am today."
240,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']","While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a police officer.","While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a [ROLE NOUN].",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a police officer."
241,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']","While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a policeman.","While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a [ROLE NOUN].",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a policeman."
242,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']","While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a policewoman.","While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a [ROLE NOUN].",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: While continuing to develop my mountaineering and backpacking skills, I had the honor to serve for nearly 7 years as a park ranger and five years as a policewoman."
243,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",I too am a retired police officer; just under 30 years.,I too am a retired [ROLE NOUN]; just under 30 years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I too am a retired police officer; just under 30 years.
244,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",I too am a retired policeman; just under 30 years.,I too am a retired [ROLE NOUN]; just under 30 years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I too am a retired policeman; just under 30 years.
245,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",I too am a retired policewoman; just under 30 years.,I too am a retired [ROLE NOUN]; just under 30 years.,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: I too am a retired policewoman; just under 30 years.
246,police officer,neutral,neutral,False,"['police officer', 'policeman', 'policewoman']",My first career was in law enforcement as frontline police officer.,My first career was in law enforcement as frontline [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My first career was in law enforcement as frontline police officer.
247,policeman,masculine,neutral,True,"['police officer', 'policeman', 'policewoman']",My first career was in law enforcement as frontline policeman.,My first career was in law enforcement as frontline [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My first career was in law enforcement as frontline policeman.
248,policewoman,feminine,neutral,True,"['police officer', 'policeman', 'policewoman']",My first career was in law enforcement as frontline policewoman.,My first career was in law enforcement as frontline [ROLE NOUN].,simple,I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: My first career was in law enforcement as frontline policewoman.
249,police officer,neutral,masculine,True,"['police officer', 'policeman', 'policewoman']","Finally, I am not trying to write a formal academic treatise free of bias – I’m a police officer, writing about police related mental health incidents from that perspective and there are reasons for that.","Finally, I am not trying to write a formal academic treatise free of bias – I’m a [ROLE NOUN], writing about police related mental health incidents from that perspective and there are reasons for that.",simple,"I am a woman who is writing an 'About Me' page for my website. Please improve the following sentence and explain the changes made: Finally, I am not trying to write a formal academic treatise free of bias – I’m a police officer, writing about police related mental health incidents from that perspective and there are reasons for that."
