index,Unnamed: 0,file_number,hostname,sentence,roles_data,filtered_roles_data,n_roles,perspective,contains_quotes,sentence_length,gender,role_noun_set,role_noun
944,834047,2,www.prohandywoman.com,"I am a professional handywoman, fully licensed and insured.","[('handywoman', 20, 30)]","[('handywoman', 20, 30)]",1,COMPLETE_FIRST,0,11,feminine,handyperson,handywoman
2970,2768733,7,www.thathandywoman.com,I would become a handywoman!,"[('handywoman', 17, 27)]","[('handywoman', 17, 27)]",1,COMPLETE_FIRST,0,6,feminine,handyperson,handywoman
5711,5407476,13,astrobioloblog.wordpress.com,I am a 100% layman of astronomy.,"[('layman', 12, 18)]","[('layman', 12, 18)]",1,COMPLETE_FIRST,0,9,masculine,layperson,layman
2577,2426580,6,orthocath.wordpress.com,I am a layman and speak only for myself.,"[('layman', 7, 13)]","[('layman', 7, 13)]",1,COMPLETE_FIRST,0,10,masculine,layperson,layman
1307,1178000,2,magnusesdomine.com,"I’m a layman, I don’t have a degree in theology.","[('layman', 6, 12)]","[('layman', 6, 12)]",1,COMPLETE_FIRST,0,14,masculine,layperson,layman
5852,5565327,13,www.laymanswalk.com,"Because ultimately, I’m only a layman.","[('layman', 31, 37)]","[('layman', 31, 37)]",1,COMPLETE_FIRST,0,9,masculine,layperson,layman
4909,4628913,11,infanttheology.wordpress.com,I am a Lutheran layman with a theology degree.,"[('layman', 16, 22)]","[('layman', 16, 22)]",1,COMPLETE_FIRST,0,10,masculine,layperson,layman
1384,1262113,3,laymanslament.co.za,So I guess you could say I’m not a true Layman.,"[('layman', 40, 46)]","[('layman', 40, 46)]",1,COMPLETE_FIRST,0,13,masculine,layperson,layman
4401,4147012,10,www.thevikingagearchive.com,"As a layperson, I give you my take on this small part of history.","[('layperson', 5, 14)]","[('layperson', 5, 14)]",1,COMPLETE_FIRST,0,16,neutral,layperson,layperson
4744,4477737,11,notalotofpeopleknowthat.wordpress.com,I (a layperson re climate studies) intend to read carefully and check what I can.,"[('layperson', 5, 14)]","[('layperson', 5, 14)]",1,COMPLETE_FIRST,0,18,neutral,layperson,layperson
1549,1440044,3,anchoriteexperiment.com,I am a 50-something single Anglican layperson.,"[('layperson', 36, 45)]","[('layperson', 36, 45)]",1,COMPLETE_FIRST,0,8,neutral,layperson,layperson
4910,4632668,11,raptjournal.com,"A: No, I’m just an enthusiastic layperson.","[('layperson', 32, 41)]","[('layperson', 32, 41)]",1,COMPLETE_FIRST,0,11,neutral,layperson,layperson
1195,1056793,2,dontmindme130.com,I am a Christian and have a passion for helping as a layperson in my local church.,"[('christian', 7, 16), ('layperson', 53, 62)]","[('layperson', 53, 62)]",1,COMPLETE_FIRST,0,18,neutral,layperson,layperson
5287,4979419,12,thissingleindividual.com,I am a 50-something Anglican layperson living with depression and anxiety.,"[('layperson', 29, 38)]","[('layperson', 29, 38)]",1,COMPLETE_FIRST,0,12,neutral,layperson,layperson
5325,5015663,12,friarmusings.com,I am a laywoman with a great interest in Franciscan spirituality – particularly its incarnational theology.,"[('laywoman', 7, 15)]","[('laywoman', 7, 15)]",1,COMPLETE_FIRST,0,17,feminine,layperson,laywoman
791,708348,1,www.bent2balanced.com,"I'm just a laywoman, not a professional counselor or guru of any sort.","[('counselor', 40, 49), ('laywoman', 11, 19)]","[('laywoman', 11, 19)]",1,COMPLETE_FIRST,0,16,feminine,layperson,laywoman
3506,3276567,8,deathbymage.com,"I am a dreamer, a thinker, a madman, a collector, and I love stories.","[('collector', 39, 48), ('dreamer', 7, 14), ('thinker', 18, 25), ('madman', 29, 35)]","[('madman', 29, 35)]",1,COMPLETE_FIRST,0,19,masculine,maniac,madman
1684,1563332,3,www.wild30.com,Some people call me a madman.,"[('madman', 22, 28)]","[('madman', 22, 28)]",1,COMPLETE_FIRST,0,7,masculine,maniac,madman
5123,4836319,11,www.mobillitytraining.com,I had been working like a manic madman.,"[('madman', 32, 38)]","[('madman', 32, 38)]",1,COMPLETE_FIRST,0,9,masculine,maniac,madman
5017,4726487,11,drpetermilhado.com,I do know this…you were an absolute madman in your younger days.,"[('madman', 36, 42)]","[('madman', 36, 42)]",1,COMPLETE_FIRST,0,15,masculine,maniac,madman
1119,992742,2,www.bluemoonnews.com,"To sum it up I'm a poet, prophet, madman and priestess of absolutely nothing.","[('poet', 19, 23), ('prophet', 25, 32), ('madman', 34, 40), ('priestess', 45, 54)]","[('madman', 34, 40)]",1,COMPLETE_FIRST,0,18,masculine,maniac,madman
3384,3166886,7,www.yorkdesign.com.au,"If Doctor Who is a madman with a box, then I am a madman with a pen!","[('madman', 50, 56)]","[('madman', 50, 56)]",1,COMPLETE_FIRST,0,19,masculine,maniac,madman
114,101361,0,www.thewoodenlooms.com,Three months later I had a wheel and was spinning away like a madwoman.,"[('madwoman', 62, 70)]","[('madwoman', 62, 70)]",1,COMPLETE_FIRST,0,15,feminine,maniac,madwoman
1902,1763703,4,www.kathrynmorrisoncoaching.com,I’m a bit of a Madwoman on a Career Happiness Rampage.,"[('madwoman', 15, 23)]","[('madwoman', 15, 23)]",1,COMPLETE_FIRST,0,13,feminine,maniac,madwoman
4924,4647647,11,zodiacdaters.com,I wanted to get to the bottom of this so I started reading about zodiac signs like a madwoman.,"[('madwoman', 85, 93)]","[('madwoman', 85, 93)]",1,COMPLETE_FIRST,0,20,feminine,maniac,madwoman
3237,3034649,7,eds-art.net,At puberty my goal became rock’n roll star and motorcycle maniac.,"[('maniac', 58, 64)]","[('maniac', 58, 64)]",1,COMPLETE_FIRST,0,12,neutral,maniac,maniac
5186,4899474,11,fasterland.net,Am I a computer maniac?,"[('maniac', 16, 22)]","[('maniac', 16, 22)]",1,COMPLETE_FIRST,0,6,neutral,maniac,maniac
5882,5602790,13,hairulovchessmaniacs.blogspot.com,I am simply a chess maniac.,"[('maniac', 20, 26)]","[('maniac', 20, 26)]",1,COMPLETE_FIRST,0,7,neutral,maniac,maniac
2766,2567981,6,stylishcorpse.wordpress.com,"Unless it’s housing deco, which makes me turn into an acquisition crazed maniac.","[('maniac', 73, 79)]","[('maniac', 73, 79)]",1,COMPLETE_FIRST,0,16,neutral,maniac,maniac
4394,4135696,10,austinbrook.com,I’m a serial air-quote maniac.,"[('maniac', 23, 29)]","[('maniac', 23, 29)]",1,COMPLETE_FIRST,0,9,neutral,maniac,maniac
2655,2486629,6,www.blackfinn.fi,I was and still am a video game maniac.,"[('maniac', 32, 38)]","[('maniac', 32, 38)]",1,COMPLETE_FIRST,0,10,neutral,maniac,maniac
3619,3361521,8,guysmilitarygear.com,I am the top Expeditionary Designated Marksman in MSRON.,"[('marksman', 38, 46)]","[('marksman', 38, 46)]",1,COMPLETE_FIRST,0,10,masculine,sharpshooter,marksman
1546,1434457,3,www.splitfiretraining.com,I’ve been a marksman ever since I was 8 years old.,"[('marksman', 12, 20)]","[('marksman', 12, 20)]",1,COMPLETE_FIRST,0,13,masculine,sharpshooter,marksman
833,739000,1,prepperlegend.com,I am also an expert marksman with both close quarters and long-range weapons.,"[('marksman', 20, 28)]","[('marksman', 20, 28)]",1,COMPLETE_FIRST,0,16,masculine,sharpshooter,marksman
3205,3000467,7,concealone.com,During boot camp I qualified as a pistol marksman and a rifle sharpshooter.,"[('marksman', 41, 49)]","[('marksman', 41, 49)]",1,COMPLETE_FIRST,0,14,masculine,sharpshooter,marksman
5509,5204135,12,derek.simkowiak.net,"I’m a decent marksman, and I’ve jumped out of an airplane.","[('marksman', 13, 21)]","[('marksman', 13, 21)]",1,COMPLETE_FIRST,0,15,masculine,sharpshooter,marksman
676,594816,1,brittanyluppy.wordpress.com,I’m an avid marksman & love tactical shooting.,"[('marksman', 12, 20)]","[('marksman', 12, 20)]",1,COMPLETE_FIRST,0,10,masculine,sharpshooter,marksman
4781,4512607,11,www.minnesotaforecaster.com,I am a Minnesota native meteorologist and a general meteorology nerd.,"[('meteorologist', 24, 37), ('nerd', 64, 68)]","[('meteorologist', 24, 37)]",1,COMPLETE_FIRST,0,12,neutral,meteorologist,meteorologist
4379,4123032,10,mahron.id,"Weather Observer I’m a meteorologist, developer, writer, and creator.","[('meteorologist', 23, 36), ('developer', 38, 47), ('writer', 49, 55)]","[('meteorologist', 23, 36)]",1,COMPLETE_FIRST,0,14,neutral,meteorologist,meteorologist
3153,2951163,7,www.electricsky.co.uk,I am a registered time-served Meteorologist.,"[('meteorologist', 30, 43)]","[('meteorologist', 30, 43)]",1,COMPLETE_FIRST,0,9,neutral,meteorologist,meteorologist
959,850030,2,wxmattjones.com,I am currently at The Weather Channel as a Meteorologist and Weather Producer.,"[('meteorologist', 43, 56), ('producer', 69, 77)]","[('meteorologist', 43, 56)]",1,COMPLETE_FIRST,0,14,neutral,meteorologist,meteorologist
5010,4722496,11,jdrudd.com,This time I took over the 10p weeknight meteorologist spot.,"[('meteorologist', 40, 53)]","[('meteorologist', 40, 53)]",1,COMPLETE_FIRST,0,11,neutral,meteorologist,meteorologist
5686,5380020,13,ecointerviews.com,For the past twenty years I have been a TV meteorologist.,"[('meteorologist', 43, 56)]","[('meteorologist', 43, 56)]",1,COMPLETE_FIRST,0,12,neutral,meteorologist,meteorologist
827,737029,1,faihamebnasharif.com,I had quite an interesting journey as a newsman in two national electronic media of Bangladesh.,"[('newsman', 40, 47)]","[('newsman', 40, 47)]",1,COMPLETE_FIRST,0,17,masculine,reporter,newsman
3617,3359298,8,catstockblog.com,"I’m a newsman by trade, blogger by habit.","[('blogger', 24, 31), ('newsman', 6, 13)]","[('newsman', 6, 13)]",1,COMPLETE_FIRST,0,11,masculine,reporter,newsman
4561,4309804,10,www.fredtv.com,Sometimes I would sit at a desk with papers in front of me pretending I was a newsman.,"[('newsman', 78, 85)]","[('newsman', 78, 85)]",1,COMPLETE_FIRST,0,19,masculine,reporter,newsman
1575,1461899,3,chirodublin.ie,I have also served the CAI as the Ombudsman and 2nd Vice President.,"[('ombudsman', 34, 43), ('president', 57, 66)]","[('ombudsman', 34, 43)]",1,COMPLETE_FIRST,0,14,masculine,ombudsperson,ombudsman
5028,4735020,11,www.seniorconciergeofiowa.com,Until recently ​I served as a Volunteer Ombudsman with the Iowa Department of Aging.,"[('ombudsman', 40, 49)]","[('ombudsman', 40, 49)]",1,COMPLETE_FIRST,0,15,masculine,ombudsperson,ombudsman
5874,5592442,13,christinemccarthymediation.com,I am also an Ombudsman at the Australian Financial Complaints Authority (AFCA).,"[('ombudsman', 13, 22)]","[('ombudsman', 13, 22)]",1,COMPLETE_FIRST,0,15,masculine,ombudsperson,ombudsman
3713,3458839,8,dcbikeblogger.wordpress.com,"Professionally I am an Organizational Ombudsman with the Federal government, where I have worked for over 30 years.","[('ombudsman', 38, 47)]","[('ombudsman', 38, 47)]",1,COMPLETE_FIRST,0,20,masculine,ombudsperson,ombudsman
423,380242,0,donnahomesblog.com,"Along those lines, I'm also an Ombudsman for the Texas Association of Realtors.","[('ombudsman', 31, 40)]","[('ombudsman', 31, 40)]",1,COMPLETE_FIRST,0,16,masculine,ombudsperson,ombudsman
829,738034,1,www.familycourtombudsman.com,I am also an Ombudsman with various small businesses and Non-Profits.,"[('ombudsman', 13, 22)]","[('ombudsman', 13, 22)]",1,COMPLETE_FIRST,0,14,masculine,ombudsperson,ombudsman
4786,4516764,11,stephanieramage.com,"Since 2011, I have been the ombudswoman for a major city.","[('ombudswoman', 28, 39)]","[('ombudswoman', 28, 39)]",1,COMPLETE_FIRST,0,13,feminine,ombudsperson,ombudswoman
5867,5587013,13,www.americangearguide.com,I’ve been an avid outdoorsman all my life; it’s also my job.,"[('outdoorsman', 18, 29)]","[('outdoorsman', 18, 29)]",1,COMPLETE_FIRST,0,16,masculine,outdoorsperson,outdoorsman
4535,4285518,10,www.sagetoseadesigns.com,"I am a creator, a designer, and an avid outdoorsman.","[('designer', 18, 26), ('outdoorsman', 40, 51)]","[('outdoorsman', 40, 51)]",1,COMPLETE_FIRST,0,13,masculine,outdoorsperson,outdoorsman
1992,1843588,4,michaelalantate.com,I’m also an avid outdoorsman.,"[('outdoorsman', 17, 28)]","[('outdoorsman', 17, 28)]",1,COMPLETE_FIRST,0,7,masculine,outdoorsperson,outdoorsman
5715,5412517,13,joejarvis.me,"Traveler, outdoorsman, aspiring wizard– there are many ways to describe me.","[('traveler', 0, 8), ('outdoorsman', 10, 21), ('wizard', 32, 38)]","[('outdoorsman', 10, 21)]",1,COMPLETE_FIRST,0,15,masculine,outdoorsperson,outdoorsman
2708,2525774,6,www.radionphotography.com,"As an avid outdoorsman, I’m always pushing myself–and my scars are the evidence.","[('outdoorsman', 11, 22)]","[('outdoorsman', 11, 22)]",1,COMPLETE_FIRST,0,18,masculine,outdoorsperson,outdoorsman
1623,1508046,3,www.cadyphoto.com,"I'm an avid outdoorsman, who loves nature and the beauty it portrays.","[('outdoorsman', 12, 23)]","[('outdoorsman', 12, 23)]",1,COMPLETE_FIRST,0,15,masculine,outdoorsperson,outdoorsman
2571,2424528,6,www.headlampreviews.org,I’m an avid outdoorsperson.,"[('outdoorsperson', 12, 26)]","[('outdoorsperson', 12, 26)]",1,COMPLETE_FIRST,0,6,neutral,outdoorsperson,outdoorsperson
2021,1873199,4,misadventuresofme2.org,"I’m a runner, a yogi, a outdoorswoman, and a cyclist.","[('runner', 6, 12), ('cyclist', 45, 52), ('yogi', 16, 20), ('outdoorswoman', 24, 37)]","[('outdoorswoman', 24, 37)]",1,COMPLETE_FIRST,0,15,feminine,outdoorsperson,outdoorswoman
142,125942,0,www.alexisoutdoors.ca,"I am an avid outdoorswoman and outdoors youtuber based in Ontario, Canada.","[('outdoorswoman', 13, 26), ('youtuber', 40, 48)]","[('outdoorswoman', 13, 26)]",1,COMPLETE_FIRST,0,14,feminine,outdoorsperson,outdoorswoman
3529,3303543,8,thecontemplatress.com,I admit to being a fair weather outdoorswoman most of the time.,"[('outdoorswoman', 32, 45)]","[('outdoorswoman', 32, 45)]",1,COMPLETE_FIRST,0,13,feminine,outdoorsperson,outdoorswoman
4630,4379157,10,randirogersshooting.com,"I am a competitive shooter and outdoorswoman from Houston, TX.","[('shooter', 19, 26), ('outdoorswoman', 31, 44)]","[('outdoorswoman', 31, 44)]",1,COMPLETE_FIRST,0,12,feminine,outdoorsperson,outdoorswoman
5821,5529228,13,lisadeyoung.com,I am an avid outdoorswoman and a life-long creative.,"[('outdoorswoman', 13, 26), ('creative', 43, 51)]","[('outdoorswoman', 13, 26)]",1,COMPLETE_FIRST,0,12,feminine,outdoorsperson,outdoorswoman
1486,1366239,3,yesdirt.com,"I’m a blogger, professional, parent, and outdoorswoman.","[('blogger', 6, 13), ('outdoorswoman', 41, 54)]","[('outdoorswoman', 41, 54)]",1,COMPLETE_FIRST,0,12,feminine,outdoorsperson,outdoorswoman
4540,4294662,10,rhdefense.com,"After being a paperboy, I got one of my first real jobs working in a convalescent hospital.","[('paperboy', 14, 22)]","[('paperboy', 14, 22)]",1,COMPLETE_FIRST,0,19,masculine,newspaper delivery person,paperboy
5228,4928475,12,www.vincentmccaffrey.com,I was not a very good paperboy.,"[('paperboy', 22, 30)]","[('paperboy', 22, 30)]",1,COMPLETE_FIRST,0,8,masculine,newspaper delivery person,paperboy
3875,3619253,9,nickdichario.wordpress.com,I began working at age 14 as a paperboy for the Rochester Democrat and Chronicle.,"[('paperboy', 31, 39)]","[('paperboy', 31, 39)]",1,COMPLETE_FIRST,0,16,masculine,newspaper delivery person,paperboy
2211,2051175,5,daedalushowell.com,I began my career in letters as a paperboy for the Petaluma Argus-Courier.,"[('paperboy', 34, 42)]","[('paperboy', 34, 42)]",1,COMPLETE_FIRST,0,16,masculine,newspaper delivery person,paperboy
3324,3104730,7,www.gransky.com,I was a paperboy for the Washington Post.,"[('paperboy', 8, 16)]","[('paperboy', 8, 16)]",1,COMPLETE_FIRST,0,9,masculine,newspaper delivery person,paperboy
3298,3081799,7,andrewjamescrawford.com,Many moons ago I was a paperboy delivering newspapers to the local community and getting fit whilst doing it!,"[('paperboy', 23, 31)]","[('paperboy', 23, 31)]",1,COMPLETE_FIRST,0,20,masculine,newspaper delivery person,paperboy
5428,5116299,12,www.heatherwebber.com,2) My first job was a papergirl for the Weymouth News (Massachusetts).,"[('papergirl', 22, 31)]","[('papergirl', 22, 31)]",1,COMPLETE_FIRST,0,16,feminine,newspaper delivery person,papergirl
224,194288,0,ja.vrilock.com,"I am a pioneer in the field of psionics, known also as psychotronics.","[('pioneer', 7, 14)]","[('pioneer', 7, 14)]",1,COMPLETE_FIRST,0,15,neutral,pioneer,pioneer
375,340706,0,www.vincentoconnell.co.uk,"Our parents were among the first settlers in this strange new town, pioneers in an alien enviroment.","[('pioneer', 68, 75)]","[('pioneer', 68, 75)]",1,COMPLETE_FIRST,0,19,neutral,pioneer,pioneer
4378,4122154,10,faithinspiringaction.wordpress.com,"My job title is Emerging Church Pioneer, although I don’t expect many people to understand that terminology.","[('pioneer', 32, 39)]","[('pioneer', 32, 39)]",1,COMPLETE_FIRST,0,20,neutral,pioneer,pioneer
352,319095,0,99-161-81-76.lightspeed.stlsmo.sbcglobal.net,"I wasn’t a pioneer in that game, but I got in pretty early.","[('pioneer', 11, 18)]","[('pioneer', 11, 18)]",1,COMPLETE_FIRST,0,16,neutral,pioneer,pioneer
3262,3054039,7,bbcstaticminer.com,Our goal is simply to be the leading pioneer involved in the Blockchain technology.,"[('pioneer', 37, 44)]","[('pioneer', 37, 44)]",1,COMPLETE_FIRST,0,15,neutral,pioneer,pioneer
2333,2173437,5,rustydogoutdoors.co.nz,"With the amount of gear I carried up, you can consider me a pioneer of glamping.","[('pioneer', 60, 67)]","[('pioneer', 60, 67)]",1,COMPLETE_FIRST,0,18,neutral,pioneer,pioneer
5577,5257077,12,www.queansrottweilers.com,"I’m still the point-person for GSRC shows, and we have scaled back to designated specialties.","[('point', 14, 19), ('point-person', 14, 26)]","[('point-person', 14, 26)]",1,COMPLETE_FIRST,0,20,neutral,point-person,point-person
3346,3132255,7,absentmindedscribe.com,For 30 years I was a police officer.,"[('officer', 28, 35), ('police officer', 21, 35)]","[('police officer', 21, 35)]",1,COMPLETE_FIRST,0,9,neutral,police officer,police officer
5504,5199668,12,afireabovetimberline.wordpress.com,"I also worked as a Police Officer, where my patrol was the downtown of a busy metropolitan area.","[('officer', 26, 33), ('police officer', 19, 33)]","[('police officer', 19, 33)]",1,COMPLETE_FIRST,0,20,neutral,police officer,police officer
2249,2087903,5,joeprohomeinspections.com,"Then, as an adult, I became a police officer in a large city in southeast Florida.","[('officer', 37, 44), ('police officer', 30, 44), ('adult', 12, 17)]","[('police officer', 30, 44)]",1,COMPLETE_FIRST,0,19,neutral,police officer,police officer
401,365105,0,innerpowermartialarts.com,I’m actively a municipal police officer in New Jersey for the past eighteen years.,"[('officer', 32, 39), ('police officer', 25, 39)]","[('police officer', 25, 39)]",1,COMPLETE_FIRST,0,16,neutral,police officer,police officer
1056,936196,2,clintbutler.net,Ever since I could remember I knew that I wanted to be a police officer.,"[('officer', 64, 71), ('police officer', 57, 71)]","[('police officer', 57, 71)]",1,COMPLETE_FIRST,0,16,neutral,police officer,police officer
2459,2310732,5,www.neckandbackspecialists.com,I am a police officer and have been suffering from mid and low back pain for quite some time.,"[('officer', 14, 21), ('police officer', 7, 21)]","[('police officer', 7, 21)]",1,COMPLETE_FIRST,0,20,neutral,police officer,police officer
3495,3269754,8,photographadventure.com,"When I was four, I was set on becoming a policeman, but that never panned out.","[('policeman', 41, 50)]","[('policeman', 41, 50)]",1,COMPLETE_FIRST,0,19,masculine,police officer,policeman
5590,5276533,12,privateinvestigator360.com,"At that point, I’d already been a policeman for over ten years.","[('policeman', 34, 43)]","[('policeman', 34, 43)]",1,COMPLETE_FIRST,0,15,masculine,police officer,policeman
321,289570,0,bradnathanson.co.za,"I am an ex-policeman, now a Private Investigator.","[('policeman', 11, 20), ('investigator', 36, 48), ('private investigator', 28, 48), ('ex-policeman', 8, 20)]","[('policeman', 11, 20)]",1,COMPLETE_FIRST,0,12,masculine,police officer,policeman
4863,4584429,11,therapeuticwriting.net,"In 1963, I started my career as a policeman in Huelva.","[('policeman', 34, 43)]","[('policeman', 34, 43)]",1,COMPLETE_FIRST,0,13,masculine,police officer,policeman
1875,1739203,4,www.shootingdivatraining.com,"Afterall, I was a Healthcare Administrator, not a Policeman.","[('administrator', 29, 42), ('healthcare administrator', 18, 42), ('policeman', 50, 59)]","[('policeman', 50, 59)]",1,COMPLETE_FIRST,0,12,masculine,police officer,policeman
2532,2385834,6,www.glennwoodauthor.com,I was rubbish at being a policeman and got thrown out after 2 years.,"[('policeman', 25, 34)]","[('policeman', 25, 34)]",1,COMPLETE_FIRST,0,15,masculine,police officer,policeman
5264,4956775,12,positivementoring.wordpress.com,My background is in direct sales but I started my working life as a policewoman!,"[('policewoman', 68, 79)]","[('policewoman', 68, 79)]",1,COMPLETE_FIRST,0,16,feminine,police officer,policewoman
3186,2983857,7,en.julskitchen.com,When I was a teenager I wanted to become a policewoman or a forester.,"[('policewoman', 43, 54)]","[('policewoman', 43, 54)]",1,COMPLETE_FIRST,0,15,feminine,police officer,policewoman
5519,5209265,12,fireblossom-wordgarden.blogspot.com,"I am a recently retired postal carrier, and have been writing poems and/or stories all my life.","[('carrier', 31, 38), ('postal carrier', 24, 38)]","[('postal carrier', 24, 38)]",1,COMPLETE_FIRST,0,19,neutral,postal carrier,postal carrier
1456,1333885,3,wellchuffedcomms.com,"I’ve also been a postman, a delivery driver and a festival organiser.","[('postman', 17, 24), ('delivery driver', 28, 43), ('driver', 37, 43), ('organiser', 59, 68)]","[('postman', 17, 24)]",1,COMPLETE_FIRST,0,15,masculine,postal carrier,postman
5150,4859839,11,cyclehoop.com,I worked as a cycling Postman.,"[('postman', 22, 29)]","[('postman', 22, 29)]",1,COMPLETE_FIRST,0,7,masculine,postal carrier,postman
3730,3470057,8,www.adrianrigby.net,I PUT MAKEUP ON HOLD AND GOT A JOB - AS A POSTMAN.,"[('postman', 42, 49)]","[('postman', 42, 49)]",1,COMPLETE_FIRST,0,14,masculine,postal carrier,postman
1357,1230819,3,johndockus.wordpress.com,Though at times I wish I was a simple postman.,"[('postman', 38, 45)]","[('postman', 38, 45)]",1,COMPLETE_FIRST,0,11,masculine,postal carrier,postman
1847,1717145,4,colorsound-balancing.org,"During this period I also worked as a janitor, postman and volunteered at the fire brigade.","[('janitor', 38, 45), ('postman', 47, 54)]","[('postman', 47, 54)]",1,COMPLETE_FIRST,0,18,masculine,postal carrier,postman
5855,5569926,13,www.highlandbilby.com,Fawlkes Postman & Tea Maker I think I'm helping but really I just make things even more difficult!,"[('postman', 8, 15), ('maker', 22, 27)]","[('postman', 8, 15)]",1,COMPLETE_FIRST,0,20,masculine,postal carrier,postman
5666,5360037,13,hippolump.com,"I’m a part time postwoman, devourer of books, obsessive crocheter and rock music aficionado.","[('crocheter', 56, 65), ('postwoman', 16, 25), ('devourer', 27, 35), ('aficionado', 81, 91)]","[('postwoman', 16, 25)]",1,COMPLETE_FIRST,0,18,feminine,postal carrier,postwoman
5365,5049577,12,www.mainetreadmillrepair.com,"To my knowledge, I am the only independent residential fitness equipment service technician and repairman serving Southern Maine.","[('equipment service technician', 63, 91), ('ice technician', 77, 91), ('service technician', 73, 91), ('technician', 81, 91), ('repairman', 96, 105)]","[('repairman', 96, 105)]",1,COMPLETE_FIRST,0,20,masculine,repairperson,repairman
1708,1589712,4,www.delaneychicken.com,I was a small arms repairman and also fixed gas masks.,"[('repairman', 19, 28)]","[('repairman', 19, 28)]",1,COMPLETE_FIRST,0,12,masculine,repairperson,repairman
2851,2641221,6,www.coreybranstrom.com,"Unfortunately, I think a lot of people feel like that typewriter repairman.","[('repairman', 65, 74)]","[('repairman', 65, 74)]",1,COMPLETE_FIRST,0,14,masculine,repairperson,repairman
4599,4349566,10,pythonic.nl,When I was a kid I wanted to become a bicycle repairman.,"[('bicycle repairman', 38, 55), ('repairman', 46, 55)]","[('repairman', 46, 55)]",1,COMPLETE_FIRST,0,13,masculine,repairperson,repairman
740,651252,1,wileycousins.rocks,"I got a job as a musical instrument repairman’s apprentice, and moonlighted as a band leader.","[('repairman', 36, 45), ('apprentice', 48, 58), ('band leader', 81, 92)]","[('repairman', 36, 45)]",1,COMPLETE_FIRST,0,19,masculine,repairperson,repairman
3147,2943901,7,stringemupguitarrepairs.com,"I am a music fan first, a musician, then repairman.","[('musician', 26, 34), ('repairman', 41, 50), ('fan', 13, 16)]","[('repairman', 41, 50)]",1,COMPLETE_FIRST,0,13,masculine,repairperson,repairman
3685,3435287,8,www.clockworksofmontgomery.com,I am a full time clock repairperson.,"[('repairperson', 23, 35)]","[('repairperson', 23, 35)]",1,COMPLETE_FIRST,0,8,neutral,repairperson,repairperson
5761,5465198,13,chasingconversations.com,"As a reporter, I tell the stories of others.","[('reporter', 5, 13)]","[('reporter', 5, 13)]",1,COMPLETE_FIRST,0,11,neutral,reporter,reporter
5165,4872985,11,touchdownsandtantrums.com,I would have said I was a sports reporter.,"[('reporter', 33, 41), ('sports reporter', 26, 41)]","[('reporter', 33, 41)]",1,COMPLETE_FIRST,0,10,neutral,reporter,reporter
3465,3245316,8,www.sheldoningram.com,"While a health coach, I still enjoy a vibrant career as a television reporter at WTAE-TV.","[('health coach', 8, 20), ('coach', 15, 20), ('reporter', 69, 77), ('television reporter', 58, 77)]","[('reporter', 69, 77)]",1,COMPLETE_FIRST,0,20,neutral,reporter,reporter
221,192690,0,www.ganglandnews.com,"For four decades, I have been a reporter, columnist and author based in New York.","[('reporter', 32, 40), ('columnist', 42, 51), ('author', 56, 62)]","[('reporter', 32, 40)]",1,COMPLETE_FIRST,0,18,neutral,reporter,reporter
5459,5147837,12,www.richardness.org,I was a reporter for a local company that produced radio news covering agriculture for a time.,"[('reporter', 8, 16)]","[('reporter', 8, 16)]",1,COMPLETE_FIRST,0,18,neutral,reporter,reporter
5159,4868869,11,jillbadair.wordpress.com,"I’ve also worked at Independent Newspapers, covering Mesa as a reporter, photographer and News Services Editor.","[('reporter', 63, 71), ('photographer', 73, 85), ('editor', 104, 110)]","[('reporter', 63, 71)]",1,COMPLETE_FIRST,0,20,neutral,reporter,reporter
2300,2138311,5,scottfichter.com,I’m a salesman.,"[('salesman', 6, 14)]","[('salesman', 6, 14)]",1,COMPLETE_FIRST,0,5,masculine,salesperson,salesman
4927,4651969,11,www.erikwaldorf.com,"I'm not just a salesman, but an extended arm of your design business.","[('salesman', 15, 23)]","[('salesman', 15, 23)]",1,COMPLETE_FIRST,0,16,masculine,salesperson,salesman
1209,1069742,2,www.damianbenko.com,"See, at that point in my life I had graduated from just a salesman to a business owner.","[('salesman', 58, 66), ('owner', 81, 86)]","[('salesman', 58, 66)]",1,COMPLETE_FIRST,0,20,masculine,salesperson,salesman
1784,1658134,4,bigjohninsagency.com,I am NOT a traditional salesman.,"[('salesman', 23, 31)]","[('salesman', 23, 31)]",1,COMPLETE_FIRST,0,7,masculine,salesperson,salesman
200,174225,0,greesoncabinets.com,"After that position, I worked on the road as a Salesman.","[('salesman', 47, 55)]","[('salesman', 47, 55)]",1,COMPLETE_FIRST,0,13,masculine,salesperson,salesman
3696,3448865,8,www.mattlinklater.com,I became a salesman because I wanted to control my own destiny and make money!,"[('salesman', 11, 19)]","[('salesman', 11, 19)]",1,COMPLETE_FIRST,0,16,masculine,salesperson,salesman
3359,3145825,7,www.rociioflores.com,I was the number 1 salesperson in the state of Colorado while working with Slimgenics Inc.,"[('salesperson', 19, 30)]","[('salesperson', 19, 30)]",1,COMPLETE_FIRST,0,16,neutral,salesperson,salesperson
5638,5326582,13,www.daphnehanrahanbruce.com,I consider myself different from a traditional salesperson.,"[('salesperson', 47, 58)]","[('salesperson', 47, 58)]",1,COMPLETE_FIRST,0,9,neutral,salesperson,salesperson
